url,ans,author,avatar,date,descrip,platform,points,source,title,type,...
https://vp.fact.qq.com/article?id=28f3d8b413899fbf9f937edd255d60a6,<p/>,腾讯新闻旗下专业事实查证平台,https://jiaozhen-70111.picnjc.qpic.cn/24980a842d5e468bb1d7f9b8e66943b0?imageView2/2/w/300/h/300,2020-01-26,今晚（1月26日晚）21时30分，央视新闻频道(13频道)，白岩松主持《新型冠状病毒肺炎》专题现场直播，邀请钟南山院士介绍疫情，可转发各群届时收看。请相互知照，谢谢！,腾讯较真,"<li><span class=""point_num"">1</span>较真团队联系了央视新闻的相关人士，对方回应称：消息不属实。今晚（26日晚），央视新闻频道9:30到11:00播出一个半小时直播特别报道《战疫情》，11:00以后正常播出《24小时》。</li>
                <li><span class=""point_num"">2</span>其实该消息在1月23号当天就开始流传，但是1月23号的电视节目中，连线的是另外一位专家——中国科学院院士、国家卫健委高级别专家组成员高福。白岩松连线钟南山院士是在1月20日的《新闻1+1》节目中。</li>","较真团队,腾讯新闻旗下专业事实查证平台",26日晚央视新闻，白岩松将邀请钟南山院士介绍疫情,谣言,{}
https://vp.fact.qq.com/article?id=1ebcab80c179e87758f6c5be03bd135d,"<p>新型冠状病毒肺炎疫情正在持续防控中，部分营销号却蹭疫情的热度，拿2003年的SARS病毒说事，发布骇人听闻的内容，比如“当年SARS（非典）病毒是美国人的生物战，专门针对中国人的，是种族灭绝的计划之一。”“非典事件中华人的死亡率高达96%！而非华人的死亡率为4%。 美国人、日本人和欧洲人好像得到了非典的格外关照，对非典具有特殊的免疫力”。</p>
<p>看到这些数据，你得出的结论肯定是：美国人真是坏透了。但实际上这些内容全是胡扯。</p>
<h2><strong>戳穿这个谣言，得先了解一点病毒的基本知识</strong></h2>
<p>非典病毒，全称是非典型性肺炎病毒，正式名称是SARS（Severe acute respiratory syndrome），严重急性呼吸道综合症病毒。</p>
<p>这个病毒最初发现于中国广东省，在2002年2003年间，席卷全球，导致全球17个国家多达8千多人感染，最终导致774人死亡。</p>
<p>中国大陆的感染者人数为5328人，死亡人数为349人，死亡率为6.6%。</p>
<p>除中国之外的SARS感染人数最多的地方，不是网传文章里所说的同处亚洲的新加坡，而是加拿大的多伦多地区。加拿大SARS感染人数为251人，死亡人数为44人，死亡率高达18%。对比死亡率数字，如果按照网传文章的逻辑，那美国人制造生物武器就是为了害加拿大人的。</p>
<h2><strong>SARS主要集中在中国和其他亚洲地区，是因为病毒的传播依赖人传人</strong></h2>
<p>SARS肆虐于2002-2003年，但科学家们一直未能找到病毒的来源。这为阴谋论者提供了“证据”——如果找不到来源，肯定是人工制造的。</p>
<p>可惜让他们失望的是，2017年，在SARS事件过去了14年后，中科院武汉病毒所的石正丽教授团队经过多年研究，在病原学权威期刊《PLOS Pathogens》上发表论文，揭示了SARS冠状病毒可能的重组起源，原论文标题为《Discovery of a rich gene pool of bat SARS-related coronaviruses provides new insights into the origin of SARS coronavirus”》[1]。</p>
<p>石正丽教授团队花了长达5年的时间，去全国各地收集野生动物的标本进行基因测序，与SARS病毒比对，最终发现SARS病毒的基因与来自云南山洞里的菊头蝠99%吻合。论文里有详细的基因序列的信息。这个结论即戳破了SARS病毒是人为制造的谣言，也证实了为何SARS开始于中国南部。</p>
<p>SARS病毒是一种冠状病毒，它进入人体的呼吸道后会引起呼吸系统疾病。一些人吃野味的习惯可能是导致SARS病毒从云南山洞进入城市，最终从动物呼吸道传到了人类的呼吸道，导致了严重的疾病。</p>
<p>但病毒不是飞机，没有翅膀，不能飞，在大自然中也无法存活。要存活就必须寄生在动物或者人体。所以它的传播只能是人传人。从一个地方传到相邻的地区，再慢慢扩大。如果不是感染的人坐飞机飞到了其他洲，病毒是没有办法跨越大洋传到美洲的。这也是为什么SARS发病于广东，然后传到全国。再从中国传到越南，进一步传到新加坡，然后被坐着飞机的感染者带到了北美大陆。因为大洋的阻隔，物理位置上就限制了病毒向美洲或者日本的肆虐，而只能是局限在亚洲大陆。</p>
<p>这样的传播路径清晰且有据可查。</p>
<p>2003年2月，在中国逗留的美籍华人Johnny Chen从中国飞往新加坡，途中于越南的河内停留，在此期间发病而死亡。诊治他的越南医护多人被感染发病，WHO传染病专家、意大利医生Carlo Urbani也是其中一人。Carlo Urbani识别出了这种新型传染病，并立即通知了世界卫生组织（WHO）。</p>
<p>同月加拿大华人 Kwan Sui-Chu从中国返回加拿大，将病毒带入加拿大。结果导致与她本人、她儿子Tse Chi Kwai有接触的人中出现多个感染案例，最终导致加拿大的SARS爆发， 死亡44人。</p>
<p>这解释了为何SARS起于中国，疫情也主要集中在中国。因为病毒的传播依赖人体，没有人体的携带无法传播到其他大陆。</p>
<h2><strong>为何美国没有人死于SARS呢？</strong></h2>
<p>Urbani医生向WHO发出警告后，WHO立刻知会各国政府。美国政府第一时间动员起来，防止病毒的传入，在海关严查来自亚洲的有发热症状的人，进行排查。最终只确诊了8例SARS感染，并且没有患者死亡。</p>
<p>关于这个，时任美国疾控中心(CDC)主任的Dr. Julie Gerberding这样解释[2]：“我们广为撒网，凡是可疑的来自疫区国家的人我们都会进行检查，如果有发热，则立刻进行隔离。不让其他人有接触感染的机会”。</p>
<p>正是因为这种及时的防范，让美国幸免于难。</p>
<h2><strong>“SARS病毒是生物武器”的阴谋论其实是出口转内销</strong></h2>
<p>其实这个谣言并不是营销号的原创，最早这个谣言来自于俄罗斯。</p>
<p>2003年3月俄罗斯的科学家Sergei Kolesnikov在记者会上说中国新发现的SARS病毒是麻疹病毒和风疹病毒的合体[3]。而在自然界，麻疹和风疹病毒是不可能合体的，所以只能是在实验室合成的。所以是某个实验室合成的“生物武器”。于是谣言很快传开，并且认为美国是罪魁祸首。</p>
<p>谣言真是太简单直白了，太容易被人“理解”而传播了。</p>
<p>感谢中国的科学家，现在我们知道了，这是不可能的。</p>
<p>因为世界多个国家的实验室均从患者组织标本中分离到SARS病毒。SARS病毒是冠状病毒，而麻疹和风疹是副黏液病毒。有生物学知识的人都知道，副黏液病毒是不可能合成冠状病毒的，他们的显微结构和感染途径完全不同。冠状病毒是有包膜的病毒，具有螺旋对称的外壳蛋白。副黏液病毒没有包膜，而是封套。</p>
<p>网传文章的另一个说法是“美国科学家在90年代在中国收集了大量的中国人的基因数据，为制造针对中国人的基因武器创造了条件，所以SARS的爆发是美国人要灭中国人种的阴谋。”</p>
<p>这个说法追踪一下就能查到，最初有这个说法的是中国人童增。他在他写的《最后一道防线》一书中说，SARS很可能是美国人针对中国人的生物武器。他说“在90年代美国人在中国通过合作项目收集了大约5千人的DNA，用来研究针对中国人的生物武器”。他甚至说日本人可能也有参与，因为“日本人在中国的工厂都要求中国工人在厂区内进行体检，而不是去公立医院。这是在收集工人的DNA。”真是服了他的想象力。</p>
<p>可惜，他的谣言都被同为中国人的科学家击破了。不是美国人，而是中国的生物学家。</p>
<p>中国生物学家在SARS爆发后，日以继夜，努力工作，分离了SARS病毒，进行了完整的基因测序。测序的结果公之于众，挂在互联网上，供世界各国的人免费查看和使用[4]。</p>
<p>SARS事件后的17年来，无数科学家对它的基因序列进行了详细的分析，没有任何证据显示它的基因序列有任何人为改造的痕迹。如果是美国的生物武器针对中国人的，恐怕早就被中国科学家识破了。</p>
<p>2017年石正丽教授团队的论文再次给这个阴谋论致命一击——SARS病毒来源于云南山洞的菊头蝠。如果SARS是美国人的生物武器，那恐怕他们制造的不光是病毒，还得将病毒寄生到菊头蝠身上，将他们藏于云南山洞，让它们在菊头蝠身上繁殖，最终被运到广东野味市场，导致席卷中国的灾难发生。真是一盘大棋。</p>
<p>其实到今天，美国国立卫生研究院（NIH）还在进行针对SARS的疫苗的临床试验。一期试验于2017年开始，试验还没有完成，但应该是不远了。</p>
<p>SARS背后的阴谋论被戳破了，此次的新型冠状病毒却又被蹭起了热点，有网传文章称“武汉肺炎的背后基因生化战阴谋”。现在，一线医护人员在奋战的同时，中国的科学家们也正在对病毒来源溯源。23日，石正丽教授团队已经发表了一篇论文，他们发现武汉新型冠状病毒（nCoV-2019）与一种蝙蝠的冠状病毒基因序列一致性高达96%[6]。虽然结论尚未被确认，但真相已经不远了。</p>
<p>造谣一张嘴，辟谣跑断腿。面对疫情，请保持镇定，不要上了谣言的当。</p>",日本东京大学外科博士,https://jiaozhen-70111.picnjc.qpic.cn/f90d66659f3c402daa217a715190d867?imageView2/2/w/300/h/300,2020-01-27,新型冠状病毒肺炎疫情正在持续防控中，部分营销号却蹭疫情的热度，拿2003年的SARS病毒说事，发布骇人听闻的内容，比如“当年SARS（非典）病毒是美国人的生物战，专门针对中国人的，是种族灭绝的计划之一。”“非典事件中华人的死亡率高达96%！而非华人的死亡率为4%。 美国人、日本人和欧洲人好像得到了非典的格外关照，对非典具有特殊的免疫力”。,腾讯较真,"<li><span class=""point_num"">1</span>“SARS病毒是生物武器”的阴谋论是出口转内销，内容东拼西凑，完全是胡扯。</li>
                <li><span class=""point_num"">2</span>中科院武汉病毒所的石正丽教授团队经过多年研究发现，SARS病毒的基因与来自云南山洞里的菊头蝠99%吻合。SARS爆发主要集中在中国和其他亚洲地区，是因为病毒的传播依赖人传人，如果没有感染的人去到其他洲，病毒是没有办法跨越大洋传播的。</li>
                <li><span class=""point_num"">3</span>美国在SARS期间，确认了8例感染，并且没有患者死亡，这主要得益于在世卫组织的通知下，及时防范和筛查。</li>
                <li><span class=""point_num"">4</span>中国生物学家在SARS爆发后，分离了SARS病毒，进行了完整的基因测序，并公之于众。多年来，无数科学家对它的基因序列进行了详细的分析，没有任何证据显示它的基因序列有任何人为改造的痕迹。</li>","勿怪幸,日本东京大学外科博士",非典是美国专门针对中国的生物战，是种族灭绝计划,谣言,{}
https://vp.fact.qq.com/article?id=cd7b3690895357e05449a648af0d5f1f,"<p/>
<img src=""http://p.qpic.cn/jiaozhen/0/5e7a4c9148fb4cf5817755ed6fc3a038/0"" alt=""undefined"" style=""float:none;height: undefined;width: undefined""/>
<p/>",中央广播电视总台广播新闻综合频率,https://jiaozhen-70111.picnjc.qpic.cn/434c2103c3c749089746c5681acd7215?imageView2/2/w/300/h/300,2020-01-26,有消息称：北京即将封城。,腾讯较真,<li>1月26日下午，北京市新型冠状病毒感染的肺炎疫情防控工作新闻发布会召开，就网络上流传的“北京市为防控疫情采取封城措施”的消息，北京市交通委副主任容军表示，目前，北京市对外交通基本正常，没有封城也不会封城，但将严防疫情通过交通工具传播。</li>,"中国之声,中央广播电视总台广播新闻综合频率",为防控疫情，北京市即将封城,谣言,{}
https://vp.fact.qq.com/article?id=5bf6a63c3b213363d98d0e0a5930c23f,"<p>新型冠状病毒感染的肺炎疫情牵动人心，而随着疫情的发展，各种谣言在网上迅速流传。1月26日，“深圳开始要封城，龙大，南光，107都要封”的消息在网上迅速流传。 对此，深圳交警部门通过其官方微博回应，近日深圳交警“在高速公路等进入深圳的道路上设点查车，主要目的是劝返湖北车，对其他车测体温。”</p>
<img src=""http://inews.gtimg.com/newsapp_bt/0/11258987546/641"" alt=""undefined"" style=""float:none;height: undefined;width: undefined""/>
<p/>
<img src=""http://inews.gtimg.com/newsapp_bt/0/11258987548/641"" alt=""undefined"" style=""float:none;height: undefined;width: undefined""/>
<p>南方+梳理深圳交警、交通部门官方消息。深圳交警从25日起开始在各大收费站开展联勤检疫工作，并逐步加强对湖北牌车辆的检查。</p>
<p>交警部门提醒各位市民不信谣不传谣，切勿恐慌，路况信息以深圳交警微博、微信所发布的官方信息为准。</p>
<p>【撰文】丰雷 邓子良</p>",南方+,https://jiaozhen-70111.picnjc.qpic.cn/692d28b8e9d84f60a5f87c1915ab4296?imageView2/2/w/300/h/300,2020-01-26,1月26日，“深圳明天开始要封城，龙大，南光，107都要封”的消息在网上流传。,腾讯较真,"<li><span class=""point_num"">1</span>深圳交警部门通过其官方微博回应，近日深圳交警“在高速公路等进入深圳的道路上设点查车，主要目的是劝返湖北车，对其他车测体温。”</li>
                <li><span class=""point_num"">2</span>南方+梳理深圳交警、交通部门官方消息，深圳交警从25日起开始在各大收费站开展联勤检疫工作，并逐步加强对湖北牌车辆的检查。</li>",",南方+南方报业传媒集团官方新闻客户端",深圳1月27日开始封城,谣言,{}
https://vp.fact.qq.com/article?id=3b513f8b105f991db2117cdbf8965801,"<p>伪科普的常见共性有以下几点：</p>
<p>1、“XX地XX医生说”，不具体到哪个医院哪个人，导致公众不容易被查证。</p>
<p>2、“个人体会”，将个人的生活经验代替有证据的研究。</p>
<p>3、“XX用了都说好”，以身边的朋友用了都说好来暗示效果，增强用户信任感。</p>
<p>4、“操作方法简单可行”，用大家常用的风油精涂抹，易于操作。</p>
<p>而破解这个伪科普的方法只要1个就行：确定疾病传播模式。无论是感冒、流感、非典还是本次的新型冠状病毒感染，其都是通过空气和飞沫传播。风油精涂抹人中的位置，既不是像口罩那样的物理隔离，也不是像奥司他韦防流感那样的化学预防。它的主要成分是薄荷脑、樟脑、桉油等，没有证据提示这些化学成分可以预防或杀灭病毒，即使是止痒，也只是用“清凉的感觉”来压倒“痒觉”并不是直接消灭造成瘙痒的成分。</p>
<p>另外，“采用了这一方法的人，在整个非典时期连普通感冒都没有”，这句话非常可笑，非典是急性传染病，它传染的是非典本身，并不提高普通感冒的发病率，换句话说，当一个人得了非典又得了感冒，也应该是先治非典。采用了这种方法的人得不得感冒也跟非典没有一点关系，更不应该让大家都来尝试，因为处于疫区的如果尝试了一些不靠谱的方法，而放弃了靠谱的方法，可能会增加很多感染风险，建议大家注意识别这些朋友圈的伪科普。</p>",药理学硕士，知贝儿科药师,https://jiaozhen-70111.picnjc.qpic.cn/caff38b4a0234519b903e85056d1f180?imageView2/2/w/300/h/300,2020-01-23,杭州一个医生的提示，可作参考：依据我的诊治体会，有一点可供众人参考，即“在去公共场所及人较多的地方，和本人身体较差又必须外出的情况下，可将风油精一滴涂抹在人中的部位，可有效地预防流感等从呼吸道传染的疾病，效果不错，当年非典流行的年代，我们就用此方法告诉单位的员工，结果采用了这一方法的人，在整个非典时期连普通感冒都没有”。现将这一方法推荐给众人，僅供大家参考。,腾讯较真,"<li><span class=""point_num"">1</span>确定疾病传播模式。无论是感冒、流感、非典还是本次的新型冠状病毒感染，其都是通过空气和飞沫传播。风油精涂抹人中的位置既不是像口罩那样的物理隔离，也不是像奥司他韦防流感那样的化学预防。它的主要成分是薄荷脑、樟脑、桉油等，没有证据提示这些化学成分可以预防或杀灭病毒，即使是止痒，也只是用“清凉的感觉”来压倒“痒觉”并不是直接消灭造成瘙痒的成分。</li>
                <li><span class=""point_num"">2</span>另外，“采用了这一方法的人，在整个非典时期连普通感冒都没有”，这句话非常可笑，非典是急性传染病，它传染的是非典本身，并不提高普通感冒的发病率。</li>","谢望时,药理学硕士，知贝儿科药师",杭州医生提示：在人中涂风油精可有效预防呼吸道疾病,伪科学,{}
https://vp.fact.qq.com/article?id=e62097fdce2f0b2f32fffc994292a3d9,"<p>预防呼吸道感染的最重要措施就是：佩戴口罩，勤洗手，加强通风，咳嗽、打喷嚏时遮挡口鼻。主要原因就是呼吸道病毒可以通过附着在呼吸道飞沫气溶胶上进行传播。</p>
<p>近年来国内外研究学者均对病毒气溶胶传播扩散及沉积做了研究，但仍然缺乏大家公认的研究结果，病毒气溶胶颗粒悬浮时间、传播距离目前尚无定论。理论上喷嚏打8米远，病毒悬浮24小时是可以达到的，但缺乏具体的实验证实。</p>
<p>气溶胶在空气中的流动非常复杂，与颗粒尺寸、特性及沉降表面特性有关，例如沉积在物体表面的颗粒物可能会因为人的活动、通风流动等再次悬浮到室内。由于影响因素的不确定，加上空气颗粒物运动本身的复杂，悬浮时间和传播距离等尚难以测定。</p>
<p>到公共场合、人群密集地方，佩戴口罩是最好的保护他人及自己的方法，合格的口罩能有效隔绝他人形成的气溶胶，也能有效隔绝自己打喷嚏或咳嗽形成的气溶胶。</p>",广东省梅州市人民医院呼吸科主治医师,https://jiaozhen-70111.picnjc.qpic.cn/44ecd9132b9c4c0bbb434b2abe79f6c5?imageView2/2/w/300/h/300,2020-01-28,“喷嚏可以打八米远，并且病毒可悬浮24小时！意思就是你出去就要戴口罩！你不知道24小时内有多少人在这个地方打过喷嚏！”是真的吗？——来自较真用户提问,腾讯较真,"<li><span class=""point_num"">1</span>预防呼吸道感染的最重要措施就是：佩戴口罩，勤洗手，加强通风，咳嗽、打喷嚏时遮挡口鼻。主要原因就是呼吸道病毒可以通过附着在呼吸道飞沫气溶胶上进行传播。</li>
                <li><span class=""point_num"">2</span>理论上喷嚏打8米远，病毒悬浮24小时是可以达到的，但由于气溶胶在空气中的流动非常复杂，尽管近年来国内外研究学者均对病毒气溶胶传播扩散及沉积做了研究，但仍然缺乏大家公认的研究结果，病毒气溶胶颗粒悬浮时间、传播距离目前尚无定论。</li>","曾汉华,广东省梅州市人民医院呼吸科主治医师",喷嚏可打8米远，病毒可悬浮24小时,尚无定论,{}
https://vp.fact.qq.com/article?id=e546330793723179fabab7a8db3e8aed,<p/>,中国共产党中央委员会机关报,https://jiaozhen-70111.picnjc.qpic.cn/40c37aa3882a4c92a1e1ab053af2c3d3?imageView2/2/w/300/h/300,2020-01-23,中部战区空军今天会在武汉上空开始播撒消毒粉液，请大家不要出门，也不要买外面放的东西 ，如果买了拿回家 多洗多泡。今天下午五点~九点，大家千万不要出门，全市转运发热病人到定点医院。切记切记。以免造成感染。,腾讯较真,<li>人民日报记者已向武汉市官方核实，两条信息为谣言。</li>,"人民日报,中国共产党中央委员会机关报",武汉官方：在武汉上空开始播撒消毒粉液,谣言,{}
https://vp.fact.qq.com/article?id=9f065d6a729245d5dfaa18759f10f088,<p/>,医学博士、副主任医师、中华医学会科普分会青年委员,https://jiaozhen-70111.picnjc.qpic.cn/81d33696eaa4c2685dade35228cff9f2?imageView2/2/w/300/h/300,2020-01-23,网友大量转发如下建议： 呼吁各位去医院或其他公共场合之前用淡盐水漱一下咽喉部位，回家后再漱一次。方法是：含一口淡盐水——仰起头，让盐水处于咽喉部——微微张开口，让气流从咽喉部慢慢呼出，发出“哈”的声音，这时盐水会随着气流缓缓动起来，几秒钟后将水吐掉。然后含第二口水如上反复，漱3-5次即可。 由于病毒或细菌首先通过鼻腔潜伏于咽部，淡盐水可以在第一时间杀灭它们，从而达到预防感染的目的。,腾讯较真,"<li><span class=""point_num"">1</span>钟南山院士并未给出盐水漱口防病毒的建议，广州医科大学附属第一医院已经辟谣。</li>
                <li><span class=""point_num"">2</span>在生活中我们用盐来防腐是利用了渗透压差的原理，即当用高浓度盐水时，细胞内相对低浓度的细胞质会向高浓度的细胞外发生转移，从而导致细胞脱水、死亡。但是指望用淡盐水漱口来预防新型冠状病毒是不现实的。</li>
                <li><span class=""point_num"">3</span>第一，冠状病毒主要是通过呼吸道粘膜侵入人体，漱口清洁的是消化道，从解剖部位来说是南辕北辙。</li>
                <li><span class=""point_num"">4</span>第二，冠状病毒都是由RNA分子和蛋白质包膜构成的，并不具有细菌那样的完整细胞结构。因此渗透压杀菌的原理对它是无效的。</li>
                <li><span class=""point_num"">5</span>第三，用来漱口的一般是淡盐水，很难达到杀菌的浓度，就算配制时的浓度高，漱口后也会被不断分泌的唾液迅速稀释。</li>","胡远东,医学博士、副主任医师、中华医学会科普分会青年委员",钟南山院士建议盐水漱口防病毒,伪科学,{}
https://vp.fact.qq.com/article?id=9131ce3679657aa0c998943ea2dc2b37,<p/>,腾讯新闻旗下专业事实查证平台,https://jiaozhen-70111.picnjc.qpic.cn/1e3c15646e034a888bfef6d897494e11?imageView2/2/w/300/h/300,2020-01-22,有网友在微信群转发“齐鲁网闪电新闻发布山东省青岛市即墨区北安街道发现1名来自武汉的疑似新型冠状病毒感染的肺炎病例”。,腾讯较真,<li>青岛市公安局即墨分局通报称，即墨警方迅速组织力量展开调查，并于当晚查获造谣者杨某杰(男，26岁)及散播谣言者王某世(男，54岁)、王某锦(男，21岁)、安某芹(女，43岁，四人均为即墨区人)。经审查，该四人对编造谣言、传播谣言的违法犯罪行为供认不讳。目前，即墨警方依法对涉嫌编造、故意扰乱公共秩序违法行为人王某世等三人分别处以行政拘留七日、五日的行政处罚。</li>,"较真团队,腾讯新闻旗下专业事实查证平台",山东即墨区发现疑似新型冠状病毒感染的肺炎病例,谣言,{}
https://vp.fact.qq.com/article?id=65b017b6e4bdf505116062c0c3bdebfb,"<p/>
<img src=""http://p.qpic.cn/jiaozhen/0/f039257547514e0f8fcf1a8b5353222a/0"" alt=""undefined"" style=""float:none;height: undefined;width: undefined""/>
<p/>",腾讯旗下专业医学科普平台,https://jiaozhen-70111.picnjc.qpic.cn/3076fa18e9294f7083b1ba51af9ffdb9?imageView2/2/w/300/h/300,2020-01-28,酒精能杀杀菌消毒，是不是浓度越高消毒效果越好？——来自较真用户提问,腾讯较真,"<li><span class=""point_num"">1</span>并不是浓度越高的酒精消毒效果越好。对于细菌，酒精是通过溶解细菌的细胞膜来起效的。95%的酒精会导致细菌表面的蛋白质迅速凝固，但细菌内部可能仍然存活，效果不如75%的酒精。</li>
                <li><span class=""point_num"">2</span>对于病毒，由于没有细胞膜，酒精无法破坏病毒的核酸，对某些病毒（乙肝病毒等）是无效的。目前发现的是，酒精能使此次流行的新型冠状病毒失活，推测酒精还是通过蛋白质变性发挥作用的。因此，新发布的《新型冠状病毒肺炎诊疗快速指南》推荐的也是75%的酒精。</li>
                <li><span class=""point_num"">3</span>需要注意的是，75%的酒精长时间使用有可能导致细菌的耐药，没有必要频繁使用。</li>","腾讯医典,腾讯旗下专业医学科普平台",95%的酒精比75%的酒精消毒效果更好,伪科学,{}
https://vp.fact.qq.com/article?id=f8fefa75b7d1f0296c3656714c06d8b9,"<p/>
<h2><strong>一、医用口罩有哪些？</strong></h2>
<p>目前的医用口罩大致分成３种，第１种是医用防护口罩，也就是传说中的“N95”（其实将医用防护口罩等同于N95并不正确，N95只是医用防护口罩中的一种），技术执行标准号GB19083-2010。第２种是医用外科口罩，技术执行标准号YY0469-2011。第３种是普通医用口罩，技术执行标准号YY/T0969-2013。这三种口罩中，第２种与第３种外观上很像，区别在于医用外科口罩中间层是较韧较厚的熔喷无纺布材料，而普通口罩的中间层较薄，大家购买口罩的时候可以从外包装上的执行标准号分辨这是哪一种口罩。</p>
<h2><strong>二、不同医用口罩的防护效果有何区别？</strong></h2>
<p>就防护效果而言，有研究显示，医用防护口罩和医用外科口罩在临床环境中使用时，预防急性呼吸道传染病的效果并无显著差别，而普通医用口罩不建议用于高危环境下的防护。也就是说，需要长时间密切接触患者和疑似患者的人员，应当佩戴医用防护口罩和医用外科口罩，而普通医用口罩则是在非高危环境下能起到一定的防护作用。其他类型的口罩由于没有统一的执行标准，无法评估其防护效果。</p>
<h2><strong>三、多戴几层，防护效果更好吗？</strong></h2>
<p>是不是多戴几个口罩防护效果更好呢？就医用口罩而言，凡是合格产品，且正确佩戴，只需一个就能达到预期的防护效果。而非标准的佩戴方法，比如说两个、三个叠着戴，虽然理论上是能增加一些防护效果，但是同时叠戴也会增加通气阻力和佩戴的不适感，就如同家用轿车用４个轮子已经很稳了，却非要造一辆有６个轮子的小轿车，只为增加一点点稳定性，最终导致油耗猛增、车内空间变小，总体上得不偿失。</p>
<h2><strong>四、用完的口罩如何正确处理？</strong></h2>
<p>对于用过的口罩，首选是丢弃到医疗机构的黄色专用垃圾桶内，由专门的清运机构按医疗废弃物进行转运、处理。在找不到专用垃圾桶的情况下，应该准备一个密闭容器，最好在里面装上75% 酒精或84消毒液，将用完的口罩丢弃到该容器中。如果既无法找到医用垃圾桶，也没有消毒药剂，也应当在丢弃装有口罩的容器时，在外侧用笔以醒目大小写上“内有医疗废物”。</p>
<p>若担心口罩被不法商贩回收二次利用，可以用墨水或者酱油之类的滴上去进行染色污染后再丢弃。</p>",医学博士、副主任医师、中华医学会科普分会青年委员,https:https://photo-static-api.fotomore.com/creative/vcg/176/new/VCG41N897410186.jpg?imageView2/2/w/300/h/300,2020-01-22,叠戴二、三层口罩才能有效预防新型冠状病毒感染。,腾讯较真,"<li><span class=""point_num"">1</span>就医用口罩而言，只要正确佩戴合格产品，只需一个就能达到预期的防护效果。多个叠戴虽然理论上是能增加一些防护效果，但会增加通气阻力和佩戴的不适感，可能得不偿失。</li>
                <li><span class=""point_num"">2</span>目前的医用口罩大致可分为医用防护口罩（如“N95”)、中间层较厚的医用外科口罩，以及中间层较薄的普通口罩三类。在临床环境中，医用防护口罩和医用外科口罩在预防急性呼吸道传染病时的效果并无显著差别，普通医用口罩不建议用于高危环境下的防护。</li>
                <li><span class=""point_num"">3</span>口罩使用完后应当首选丢弃到医疗机构的黄色专用垃圾桶内，无法找到该设施时，可以用75%酒精或84消毒液浸泡后丢弃，若以上无法实现，也应当在丢弃装有口罩的容器时，在外侧用笔以醒目大小写上“内有医疗废物”。</li>","胡远东,医学博士、副主任医师、中华医学会科普分会青年委员",戴多层口罩，才能有效预防新型冠状病毒,伪科学,{}
https://vp.fact.qq.com/article?id=160daf7dc1c009b5b5bb0be5ea381447,<p/>,腾讯新闻旗下专业事实查证平台,https://jiaozhen-70111.picnjc.qpic.cn/f385e2e8d46b45d889a33d19ab65f9a3?imageView2/2/w/300/h/300,2020-01-22,网上流传一张图片，传言称这是：“大数据找出的、11月份至今在武汉海鲜市场使用过支付宝微信支付后的人员的去向。”,腾讯较真,<li>支付宝官方微博公开辟谣：“这是网传‘维智科技’的制图，支付宝没有提供过类似信息。涉疫情信息请大家以卫生防疫部门公布为准。”</li>,"较真团队,腾讯新闻旗下专业事实查证平台",支付宝提供了在武汉海鲜市场的支付数据,谣言,{}
https://vp.fact.qq.com/article?id=fdd40d620723576776633b0da69968ce,<p/>,医学博士、副主任医师、中华医学会科普分会青年委员,https:https://inews.gtimg.com/newsapp_bt/0/11250019103/641?imageView2/2/w/300/h/300,2020-01-22,新型冠状病毒可以通过睑结膜等处侵入人体，普通人出门需要佩戴护目镜。,腾讯较真,"<li><span class=""point_num"">1</span>由于病毒主要通过飞沫微粒被吸入人体，后经呼吸道粘膜侵入，因此理论上飞沫如果进入眼内，也可以通过睑结膜等处侵入人体。</li>
                <li><span class=""point_num"">2</span>当别人对你咳嗽时，护目镜可以挡下对着眼睛直接飞过来的那一部分飞沫，但是患者咳嗽时咳出的飞沫是放射状的，仍然有大量的微粒悬浮在空气中。真正密切接触患者的医务人员都应当佩戴泳镜式的专用防护眼镜，而普通人在一般生活场景中只需戴口罩就可以了。</li>","胡远东,医学博士、副主任医师、中华医学会科普分会青年委员",普通人出门要佩戴护目镜，防止新型冠状病毒侵入体内,谣言,{}
