url,ans,date,descrip,pic_url,platform,points,result,source,title,type,...
https://www.toutiao.com/i6789857551589573131,"<blockquote class=""pgc-blockquote-abstract article-blockquote-first""><p>网传消息:近日，临汾本地在传播一段疑似公安、医护人员拦截公交车的视频。因视频中“宁波”发音与“临汾”相似，导致部分网民误认为“临汾印象城这里，公交车上发现了.......整个公交车全部封掉，公交车上的人全部带走。”</p></blockquote><p><strong>鉴定结果：谣言</strong></p><div class=""pgc-img""><img src=""http://p1.pstatp.com/large/pgc-image/95c98dee50f74c05ae6869fb12c5cf5b"" img_width=""640"" img_height=""1096"" alt=""谣言：临汾一公交车被封，车上的人被全部带走"" inline=""0""/><p class=""pgc-img-caption""/></div><p><strong>权威解读：</strong></p><ul class=""bullet1""><li>临汾并无视频中所说的印象城</li></ul><ul class=""bullet1""><li>2020年2月2日，“宁波网警巡查执法”新浪微博官方账号发表了一篇题为《宁波印象城附近整辆公交车上的人都被带走隔离了？假的！》的辟谣文章，证实该视频信息为谣言。</li></ul><div class=""pgc-img""><img src=""http://p9.pstatp.com/large/pgc-image/11dbabbab8de409682953f61d624e784"" img_width=""590"" img_height=""544"" alt=""谣言：临汾一公交车被封，车上的人被全部带走"" inline=""0""/><p class=""pgc-img-caption""/></div><p><strong>辟谣来源：</strong>临汾网警巡查执法</p><p><strong>相关链接：</strong></p><p><a class=""pgc-link"" data-content=""mp"" href=""https://www.toutiao.com/a6789335998296752653/"" target=""_blank"">网传 “临汾一公交车被封，车上的人被全部带走”是假的！</a></p>",2020-02-05,网传消息:近日，临汾本地在传播一段疑似公安、医护人员拦截公交车的视频。因视频中“宁波”发音与“临汾”相似，导致部分网民误认为“临汾印象城这里，公交车上发现了.......整个公交车全部封掉，公交车上的人全部带走。”,https://p3.pstatp.com/list/dfic-imagehandler/5ec6c8bb-7ddb-47db-8f15-7dd771833bc9,今日头条,<li>临汾并无视频中所说的印象城</li>,假,,临汾一公交车被封，车上的人被全部带走,谣言,{}
https://www.toutiao.com/i6789844887266132492,"<blockquote class=""pgc-blockquote-abstract article-blockquote-first""><p>网传消息：近日网上传言可以用75%的消毒酒精+风油精进行雾化来杀死体内的新型冠状病毒。</p></blockquote><p><strong>鉴定结果：谣言</strong></p><p><strong>权威解读：</strong></p><ul class=""bullet1""><li>武汉市第六医院急诊科主任章希称：“风油精刺激性太强，可能还没杀死病毒，本人就倒下了。”</li></ul><ul class=""bullet1""><li>章主任同时解释：用75%的乙醇擦拭经常接触的生活用品，可以杀死可能附着在上面的病毒，但是不适用于吸入人体内部。</li></ul><p><strong>辟谣来源：</strong>新华网</p><p><strong>相关链接：</strong></p><p><a class=""pgc-link"" data-content=""mp"" href=""https://www.toutiao.com/a6789811632693314056/"" target=""_blank"">75%的消毒酒精+风油精雾化可杀死体内新冠病毒？谣言</a></p>",2020-02-05,网传消息：近日网上传言可以用75%的消毒酒精+风油精进行雾化来杀死体内的新型冠状病毒。,https://p3.pstatp.com/list/dfic-imagehandler/372749c8-5ae8-4a9c-80b2-a6a79aa4ca31,今日头条,<li>武汉市第六医院急诊科主任章希称：“风油精刺激性太强，可能还没杀死病毒，本人就倒下了。”</li>,假,,75%的消毒酒精+风油精雾化可杀死体内新冠病毒,谣言,{}
https://www.toutiao.com/i6789854445606797832,"<blockquote class=""pgc-blockquote-abstract article-blockquote-first""><p>网传消息：近日中国果品流通协会槟榔分会的一篇文章“槟榔列入国家卫健委新型冠状病毒肺炎推荐处方中”将槟榔推向热点，“嚼槟榔抗病毒”成热议话题。</p></blockquote><p><strong>鉴定结果：谣言</strong></p><p><strong>权威解读：</strong></p><ul class=""bullet1""><li>2月3日，北京中医药大学教授屈会化接受新京报记者采访时表示，临床试验证明，槟榔提取物有一定的抗病毒作用，但是《新型冠状病毒感染的肺炎诊疗方案(试行第四版)》中含槟榔的两个处方是专家根据目前新冠肺炎两个证候分型而言，每一个处方都是一个整体，并不表明槟榔有单独效果，仅仅是处方中的一味药，“嚼槟榔抗病毒是不能成立的，没有试验和临床依据，药用槟榔和食品槟榔本身就是两种概念，二者不能等同。”</li></ul><ul class=""bullet1""><li>屈教授还表示，槟榔在目前新冠肺炎处方中，主要是配合处方中诸药发挥理气祛湿作用，以利于清肃肺气。</li></ul><ul class=""bullet1""><li>2月3日，槟榔分会秘书长陈胜庭对新京报记者表示，“我们并不是想蹭热度，而是科普一下槟榔的作用和价值，但由于槟榔的负面新闻已深入人心，没想到得到反效果。”同时记者查询当时的文章，槟榔分会确未表明嚼槟榔可抗病毒。</li></ul><p><strong>辟谣来源：</strong>新京报</p><p><strong>相关链接：</strong></p><p><a class=""pgc-link"" data-content=""mp"" href=""https://www.toutiao.com/a6789327186902909447/"" target=""_blank"">嚼槟榔抗新冠病毒？专家称无试验和临床依据</a></p>",2020-02-05,网传消息：近日中国果品流通协会槟榔分会的一篇文章“槟榔列入国家卫健委新型冠状病毒肺炎推荐处方中”将槟榔推向热点，“嚼槟榔抗病毒”成热议话题。,https://p3.pstatp.com/list/dfic-imagehandler/06e222c9-4533-42d6-a124-1a98f8991b7c,今日头条,<li>2月3日，北京中医药大学教授屈会化接受新京报记者采访时表示，临床试验证明，槟榔提取物有一定的抗病毒作用，但是《新型冠状病毒感染的肺炎诊疗方案(试行第四版)》中含槟榔的两个处方是专家根据目前新冠肺炎两个证候分型而言，每一个处方都是一个整体，并不表明槟榔有单独效果，仅仅是处方中的一味药，“嚼槟榔抗病毒是不能成立的，没有试验和临床依据，药用槟榔和食品槟榔本身就是两种概念，二者不能等同。”</li>,假,,嚼槟榔可抗新冠病毒,谣言,{}
https://www.toutiao.com/i6789838494333141515,"<blockquote class=""pgc-blockquote-abstract article-blockquote-first""><p>网传消息：近日，“武汉市第一医院急诊科所有医生和护士今天下午开始交接后已经放假了，回家隔离观察14天，一医院急诊科今天关门消毒，由部队和驰援医生接盘了……""的消息流传甚广。</p></blockquote><p><strong>鉴定结果：谣言</strong></p><p><strong>权威解读：</strong></p><ul class=""bullet1""><li>武汉市第一医院郑重声明，该信息系谣言。该院急诊科一直正常开诊，坚持为武汉老百姓应急医疗提供服务，奋战在防疫的第一线。</li></ul><div class=""pgc-img""><img src=""http://p3.pstatp.com/large/pgc-image/0081ec671e174066ae7ad8e4f0c87412"" img_width=""980"" img_height=""1406"" alt=""谣言：武汉市第一医院急诊科医护人员放假隔离"" inline=""0""/><p class=""pgc-img-caption""/></div><p><strong>辟谣来源：</strong>人民网湖北频道</p><p><strong>相关链接：</strong></p><p><a class=""pgc-link"" data-content=""mp"" href=""https://www.toutiao.com/a6789754177569423879/"" target=""_blank"">武汉一医院急诊科医护人员放假隔离？谣言</a></p>",2020-02-05,"网传消息：近日，“武汉市第一医院急诊科所有医生和护士今天下午开始交接后已经放假了，回家隔离观察14天，一医院急诊科今天关门消毒，由部队和驰援医生接盘了……""的消息流传甚广。",https://p3.pstatp.com/list/dfic-imagehandler/18c5dbcf-a32a-49cf-8971-36087b025679,今日头条,<li>武汉市第一医院郑重声明，该信息系谣言。该院急诊科一直正常开诊，坚持为武汉老百姓应急医疗提供服务，奋战在防疫的第一线。</li>,假,,武汉市第一医院急诊科医护人员放假隔离,谣言,{}
https://www.toutiao.com/i6789834123239227908,"<blockquote class=""pgc-blockquote-abstract article-blockquote-first""><p>网传消息：“别去！别去！别去！百步亭的中百发免费菜，一堆人排队……”4日上午开始，这样一张朋友圈截图在武汉多个小区业主群流传。</p></blockquote><p><strong>鉴定结果:谣言</strong></p><div class=""pgc-img""><img src=""http://p1.pstatp.com/large/pgc-image/52acab8eb0a248cf9fc0170a04a417d5"" img_width=""640"" img_height=""797"" alt=""谣言：武汉有超市免费发菜"" inline=""0""/><p class=""pgc-img-caption article-img-caption"">谣言截图</p></div><p><strong>权威解读：</strong></p><ul class=""bullet1""><li>针对本事件，武汉记者求证获悉，中百仓储方面并未免费发放菜品，而是上午超市开门前，市民排队等候测量体温进店。</li></ul><ul class=""bullet1""><li>对此，中百仓储相关负责人介绍，有关网友发布的中百仓储百步亭花园店免费送菜、排队几十米等信息情况与事实不符，属于谣传。实际情况是门店开门营业前，在公安机关和百步亭社区工作人员的帮助下，共同维护进场秩序，顾客有序排队进行体温测量。</li></ul><p><strong>辟谣来源:</strong>武汉发布</p><p><strong>相关链接：</strong></p><p><a class=""pgc-link"" data-content=""mp"" href=""https://www.toutiao.com/a6789525453540426253/"" target=""_blank"">超市免费发菜？谣言！</a></p>",2020-02-05,网传消息：“别去！别去！别去！百步亭的中百发免费菜，一堆人排队……”4日上午开始，这样一张朋友圈截图在武汉多个小区业主群流传。,https://p3.pstatp.com/list/dfic-imagehandler/ac1ce487-6172-47ac-ab51-4a55ec167e7d,今日头条,<li>针对本事件，武汉记者求证获悉，中百仓储方面并未免费发放菜品，而是上午超市开门前，市民排队等候测量体温进店。</li>,假,,武汉有超市免费发菜,谣言,{}
https://www.toutiao.com/i6789829160706507268,"<blockquote class=""pgc-blockquote-abstract article-blockquote-first""><p>网传消息：近日，“烟花产生的烟雾能抑制新冠病毒”这则消息流传甚广。</p></blockquote><p><strong>鉴定结果：谣言</strong></p><p><strong>权威解读：</strong></p><ul class=""bullet1""><li>世界卫生组织已经向负责通讯和社交媒体事务的团队委派任务，要求他们清理有关新型冠状病毒的错误信息，包括烟花产生的烟雾能够杀死病原体的谣言。</li></ul><ul class=""bullet1""><li>德新社2月2日报道，这个总部位于日内瓦的联合国卫生机构2日在其最新一期每日通报中说：“在2019-nCoV病毒疫情暴发和各方应对疫情的同时，出现了大规模‘信息瘟疫’——信息过剩——有些信息准确，有些不准确。”</li></ul><ul class=""bullet1""><li>世卫组织在脸书上提出的一个问题是：“烟花和爆竹产生的烟雾能够抑制2019-nCoV病毒吗？”答案很简单：不能。烟花能够导致烧伤并刺激眼睛、喉咙和肺部，却不能摧毁这种病毒。</li></ul><p><strong>辟谣来源：</strong>参考消息</p><p><strong>相关链接：</strong></p><p><a class=""pgc-link"" data-content=""mp"" href=""https://www.toutiao.com/a6789469377939898888/"" target=""_blank"">烟花产生的烟雾能抑制新冠病毒？世卫组织辟谣</a></p>",2020-02-05,网传消息：近日，“烟花产生的烟雾能抑制新冠病毒”这则消息流传甚广。,https://p3.pstatp.com/list/dfic-imagehandler/f2425196-d3d7-4bb4-bae8-0ee4fb6b8c57,今日头条,<li>世界卫生组织已经向负责通讯和社交媒体事务的团队委派任务，要求他们清理有关新型冠状病毒的错误信息，包括烟花产生的烟雾能够杀死病原体的谣言。</li>,假,,烟花产生的烟雾能抑制新冠病毒,谣言,{}
https://www.toutiao.com/i6789800591880094211,"<blockquote class=""pgc-blockquote-abstract article-blockquote-first""><p>网传消息：2月3日中午，武汉某小区起火视频在网上热转，不少市民声称该事故是在家使用酒精消毒造成。</p></blockquote><p><strong>鉴定结果：谣言</strong></p><div class=""pgc-img""><img src=""http://p3.pstatp.com/large/pgc-image/b0cb87fc5d3446aabfaa03a9ac9737d3"" img_width=""600"" img_height=""673"" alt=""谣言：武汉一小区因酒精消毒造成火灾"" inline=""0""/><p class=""pgc-img-caption""/></div><p><br/></p><p><strong>权威解读：</strong></p><ul class=""bullet1""><li>2月3日11时46分武汉长风路团结佳兴园3栋1单元4楼发生警情，武汉消防救援支队作战指挥中心立即调派长丰消防救援站指战员赶赴现场处置。现场为28层居民楼4楼阳台杂物起火，11时54分明火被扑灭，经检查无危险后返回。火灾未造成人员伤亡，起火原因同步调查中。从目前调查情况看，该起事故并非网传的在家使用酒精消毒造成的！</li></ul><ul class=""bullet1""><li>武汉消防在新浪官方微博上紧急辟谣，呼吁市民不造谣、不信谣、不传谣！</li></ul><p><strong>辟谣来源：</strong>咸宁新闻网</p><p><strong>相关链接：</strong></p><p><a class=""pgc-link"" data-content=""mp"" href=""https://www.toutiao.com/a6789677761108640263/"" target=""_blank"">网传武汉一小区因酒精消毒造成火灾，武汉消防微博辟谣</a></p>",2020-02-05,网传消息：2月3日中午，武汉某小区起火视频在网上热转，不少市民声称该事故是在家使用酒精消毒造成。,https://p3.pstatp.com/list/dfic-imagehandler/28218d30-57f6-469e-bf40-c530583e2b8d,今日头条,<li>2月3日11时46分武汉长风路团结佳兴园3栋1单元4楼发生警情，武汉消防救援支队作战指挥中心立即调派长丰消防救援站指战员赶赴现场处置。现场为28层居民楼4楼阳台杂物起火，11时54分明火被扑灭，经检查无危险后返回。火灾未造成人员伤亡，起火原因同步调查中。从目前调查情况看，该起事故并非网传的在家使用酒精消毒造成的！</li>,假,权威解读：,武汉一小区因酒精消毒造成火灾,谣言,{}
https://www.toutiao.com/i6790215274193748494,"<blockquote class=""pgc-blockquote-abstract article-blockquote-first""><p>网传消息：近日网上流传了一份“咋样才能进郑州”的总结，说必须要有郑州户口和郑州车牌才能进。</p></blockquote><p><strong>鉴定结果：谣言</strong></p><p><strong>权威解读：</strong></p><ul class=""bullet1""><li>对于上述消息，河南法制报记者专门向交警部门进行了求证，答案是：只要是郑州车牌，非湖北身份证，登记好个人信息，体温检测没问题就可以进郑州！</li></ul><ul class=""bullet1""><li>在当前抗击疫情的关键时刻，我们应该求真务实，拒绝谣言，合力抗疫。希望大家不信谣、不传谣、不造谣!</li></ul><p><strong>辟谣来源：</strong>河南法制报</p><p><strong>相关链接：</strong></p><p><a class=""pgc-link"" data-content=""mp"" href=""https://www.toutiao.com/a6789858999614308868/"" target=""_blank"">外地户口都不能进郑州？谣言！来看官方答案</a></p>",2020-02-06,网传消息：近日网上流传了一份“咋样才能进郑州”的总结，说必须要有郑州户口和郑州车牌才能进。,https://p3.pstatp.com/list/dfic-imagehandler/dbc7817a-e5d6-4c3d-9559-7f13c06c8fca,今日头条,<li>对于上述消息，河南法制报记者专门向交警部门进行了求证，答案是：只要是郑州车牌，非湖北身份证，登记好个人信息，体温检测没问题就可以进郑州！</li>,假,,疫情期间外地户口都不能进郑州,谣言,{}
https://www.toutiao.com/i6790290338796798472,"<blockquote class=""pgc-blockquote-abstract article-blockquote-first""><p>网传消息：坊间有传言称，由于口罩的生产能力不足，一些材料价格上涨，纸尿裤的材料可能会被征用来做医用口罩。或者生产纸尿裤的厂家，改为生产医用口罩。</p></blockquote><p><strong>鉴定结果：谣言</strong></p><p><br/></p><div class=""pgc-img""><img src=""http://p9.pstatp.com/large/dfic-imagehandler/92932464-ac28-47c3-aad3-00d975623909"" img_width=""1023"" img_height=""682"" alt=""谣言：纸尿裤材料被征用做口罩"" inline=""0""/><p class=""pgc-img-caption""/></div><p><br/></p><p><strong>权威解读：</strong></p><ul class=""bullet1""><li>医用口罩由口罩体和固定的系带构成。口罩看上去很薄，但是构成复杂，一般分内、中、外三层。内层为由普通卫生纱布或无纺布组成的亲肤材质；中层为隔离过滤层，含有超细的聚丙烯纤维熔喷材料；外层则是由有抑菌作用的特殊材质组成。</li></ul><div class=""pgc-img""><img src=""http://p3.pstatp.com/large/dfic-imagehandler/bcd15c7f-e587-4a2a-9713-6104f26ac6bb"" img_width=""1200"" img_height=""800"" alt=""谣言：纸尿裤材料被征用做口罩"" inline=""0""/><p class=""pgc-img-caption article-img-caption"">医用口罩</p></div><ul class=""bullet1""><li>医用口罩属于国家二类医疗器械，生产出来以后，还要经过多重的技术检测，包括做过滤效率、吸气阻力、消毒药物残留以及对皮肤是否有刺激等多方面的检测，达标才能够出厂。</li></ul><ul class=""bullet1""><li>纸尿裤的使用，跟口罩的应用是完全相反的。口罩涉及到颗粒的过滤和空气的顺利吸入；而纸尿裤生产的技术要求，侧重于对水和其他体液的吸附能力。</li></ul><ul class=""bullet1""><li>纸尿裤的材料，也有用无纺布的。除此之外，还会使用卫生纸、绒毛浆和一些高分子的吸水树脂，以及新型的可降解材料等等。</li></ul><div class=""pgc-img""><img src=""http://p3.pstatp.com/large/dfic-imagehandler/ea440110-c14e-4114-9522-f62f4620afaa"" img_width=""1023"" img_height=""682"" alt=""谣言：纸尿裤材料被征用做口罩"" inline=""0""/><p class=""pgc-img-caption""/></div><ul class=""bullet1""><li>口罩和纸尿裤，两者只有一个相似之处：都要求面向皮肤的那一层，使用亲肤材料。其他的差别很大。</li></ul><ul class=""bullet1""><li>虽然生产纸尿裤的标准，也需要达到亲肤和消毒的要求。但如果用纸尿裤的材料来生产口罩，显然达不到预防呼吸道传染病的目的，甚至可能还会吸附病毒，导致一些严重的后果。所以，纸尿裤的材料不能替代医用口罩生产的材料。</li></ul><ul class=""bullet1""><li>但同时，生产纸尿裤的企业，是不可能突然具备生产医用口罩能力的。一方面要有国家相关部门的批文；另一方面，在技术条件上和质量检查等方面，也是短时间内不可能达到要求的。</li></ul><p><strong>查证者：</strong>鉴真辟谣特约专家：<a class=""pgc-link"" data-content=""mp"" href=""https://www.toutiao.com/c/user/109054903245/#mid=1620273236187139"" target=""_blank"">龙雨辰 三甲医院感染科副主任医师</a></p><p><br/></p><hr/><p><strong>延伸阅读：</strong>口罩知识Q&amp;A</p><p><strong>1.什么样的口罩能防范新型冠状病毒肺炎？</strong></p><p>我们现在用于医疗防护的口罩，最常用的有两种:一种是普通的医用外科口罩，大众可以佩戴的；另外一种是专业的N95口罩，主要是高风险接触患者，如医务人员和其他特殊人员使用。</p><p>正规厂家生产的两种口罩，对于预防新型冠状病毒等呼吸道病毒，都有很好的效果。</p><p><br/></p><p><strong>2.民间自制的口罩能用吗？</strong></p><p>民间使用各种材料自制口罩，并不可取的自制的口罩，最多属于劳动保护产品，除了阻挡灰尘之外，并不具备过滤含有病毒颗粒的作用。</p><p>如果有人误以为自己制作的口罩有预防疾病作用，而忽略了做进一步的防护，可能给自己带来被传染的后果。倘若自己是新型冠状病毒感染者，有可能因此传播给他人，这是在目前的情况下，是需要做负法律责任的。</p><p><br/></p><p><strong>3.如果买到的口罩怀疑使用纸尿裤材料做的，该怎么检验？</strong></p><p>此外如果有人买到口罩，怀疑是用纸尿裤的材料做的，可以用水来做吸附实验，如果不吸水，那么证明这个材料跟纸尿裤没有多大的关系。</p>",2020-02-06,网传消息：坊间有传言称，由于口罩的生产能力不足，一些材料价格上涨，纸尿裤的材料可能会被征用来做医用口罩。或者生产纸尿裤的厂家，改为生产医用口罩。,https://p3.pstatp.com/list/pgc-image/6ac61c38dc8e43599d3ed6c8f7cabeb4,今日头条,<li>医用口罩由口罩体和固定的系带构成。口罩看上去很薄，但是构成复杂，一般分内、中、外三层。内层为由普通卫生纱布或无纺布组成的亲肤材质；中层为隔离过滤层，含有超细的聚丙烯纤维熔喷材料；外层则是由有抑菌作用的特殊材质组成。</li>,假,,纸尿裤材料被征用做口罩,谣言,{}
https://www.toutiao.com/i6790248093943071243,"<blockquote class=""pgc-blockquote-abstract article-blockquote-first""><p>网传消息：近日，在微信群、朋友圈里流传“大润发一楼总台有个服务员老公武汉回来瞒报了，现在发烧了”等言论信息及视频。</p></blockquote><p><strong>鉴定结果：谣言</strong></p><div class=""pgc-img""><img src=""http://p3.pstatp.com/large/pgc-image/b99af1e8a23a4d98b7f978dba153b3f2"" img_width=""500"" img_height=""599"" alt=""谣言：温州大润发超市出现疫情"" inline=""0""/><p class=""pgc-img-caption""/></div><p><br/></p><div class=""pgc-img""><img src=""http://p1.pstatp.com/large/pgc-image/165cdc32c743419ebf124357283eee9a"" img_width=""500"" img_height=""514"" alt=""谣言：温州大润发超市出现疫情"" inline=""0""/><p class=""pgc-img-caption""/></div><p><strong>权威解读：</strong></p><ul class=""bullet1""><li>温州市商务局核查后表示，温州大润发分店共有5家，分别在鹿城、龙湾、瑞安和瑞安塘下、龙港；截止到2月6日13点30分，5家分店均确认上述网传信息是假消息。</li></ul><p><strong>辟谣来源：</strong>温州新闻网</p><p><strong>相关链接：</strong></p><p><a class=""pgc-link"" data-content=""mp"" href=""https://www.toutiao.com/a6790236889589744136/"" target=""_blank"">辟谣 | 温州大润发超市出现疫情？假的</a></p>",2020-02-06,网传消息：近日，在微信群、朋友圈里流传“大润发一楼总台有个服务员老公武汉回来瞒报了，现在发烧了”等言论信息及视频。,https://p3.pstatp.com/list/dfic-imagehandler/3ceb34af-bcb0-42d2-9267-f883f89ccfb1,今日头条,<li>温州市商务局核查后表示，温州大润发分店共有5家，分别在鹿城、龙湾、瑞安和瑞安塘下、龙港；截止到2月6日13点30分，5家分店均确认上述网传信息是假消息。</li>,假,,温州大润发超市出现疫情,谣言,{}
